product_id,product_name,department,Category,Product_type,final_price,discount_percentage,rating,rating_count,price_segment,engagement_level,performance_segment
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics,WearableTechnology,HDMICables,1499.0,79,3.9,21796.0,Mid-Range,High Engagement,Mass but Risky
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,599.0,40,4.1,192590.0,Budget,High Engagement,Low Performer
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Mobiles & Accessories,WallChargers,9499.0,21,4.2,284.0,Premium,Low Engagement,Hidden Gem
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,599.0,76,3.9,58162.0,Budget,High Engagement,Mass but Risky
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles & Accessories,WallChargers,8999.0,25,4.0,12796.0,Premium,High Engagement,Low Performer
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,Mobiles & Accessories,AutomobileChargers,349.0,73,4.0,14282.0,Budget,High Engagement,Low Performer
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),Electronics,"Headphones,Earbuds & Accessories",HDMICables,349.0,65,4.1,363713.0,Budget,High Engagement,Low Performer
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,Accessories,HDMICables,959.0,47,4.4,67259.0,Budget,High Engagement,Star Product
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Mobiles & Accessories,WallChargers,9499.0,21,4.2,284.0,Premium,Low Engagement,Hidden Gem
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",Electronics,Mobiles & Accessories,PowerBanks,1499.0,40,4.3,15970.0,Mid-Range,High Engagement,Star Product
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",Electronics,Mobiles & Accessories,PowerBanks,1149.0,48,4.3,178912.0,Mid-Range,High Engagement,Star Product
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,Mobiles & Accessories,Cradles,349.0,65,3.9,46399.0,Budget,High Engagement,Mass but Risky
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics,Mobiles & Accessories,WallChargers,1219.0,28,4.4,8891.0,Mid-Range,Medium Engagement,Star Product
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics,WearableTechnology,HDMICables,1599.0,60,4.0,30254.0,Mid-Range,High Engagement,Low Performer
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics,WearableTechnology,HDMICables,1499.0,81,4.2,22636.0,Mid-Range,High Engagement,Star Product
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles & Accessories,WallChargers,18499.0,29,4.1,22318.0,Premium,High Engagement,Low Performer
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,Accessories,HDMICables,369.0,47,4.4,67259.0,Budget,High Engagement,Star Product
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles & Accessories,WallChargers,12999.0,28,4.1,18998.0,Premium,High Engagement,Low Performer
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,WearableTechnology,HDMICables,1799.0,91,4.2,13937.0,Mid-Range,High Engagement,Star Product
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,WearableTechnology,HDMICables,2199.0,78,4.2,29471.0,Mid-Range,High Engagement,Star Product
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles & Accessories,WallChargers,16999.0,32,4.1,22318.0,Premium,High Engagement,Low Performer
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,Mobiles & Accessories,WallChargers,16499.0,21,4.0,21350.0,Premium,High Engagement,Low Performer
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,WearableTechnology,HDMICables,1799.0,91,4.2,13937.0,Mid-Range,High Engagement,Star Product
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers & Accessories,Accessories & Peripherals,USBCables,399.0,64,4.2,24270.0,Budget,High Engagement,Star Product
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",Electronics,Mobiles & Accessories,WallChargers,8499.0,23,4.1,313836.0,Premium,High Engagement,Low Performer
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,Mobiles & Accessories,WallChargers,6499.0,24,4.1,313836.0,Premium,High Engagement,Low Performer
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,WearableTechnology,HDMICables,1799.0,91,4.2,13937.0,Mid-Range,High Engagement,Star Product
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles & Accessories,WallChargers,8999.0,25,4.0,12796.0,Premium,High Engagement,Low Performer
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,Mobiles & Accessories,OTGAdapters,139.0,72,4.3,14185.0,Budget,High Engagement,Star Product
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,WearableTechnology,HDMICables,3999.0,76,4.3,17159.0,Mid-Range,High Engagement,Star Product
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,WearableTechnology,HDMICables,2998.0,50,4.1,5179.0,Mid-Range,Medium Engagement,Low Performer
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers & Accessories,Accessories & Peripherals,USBCables,199.0,43,4.0,43993.0,Budget,High Engagement,Low Performer
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,Mobiles & Accessories,WallChargers,15499.0,18,4.1,19252.0,Premium,High Engagement,Low Performer
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers & Accessories,Accessories & Peripherals,USBCables,199.0,80,3.9,7928.0,Budget,Medium Engagement,Mass but Risky
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,WearableTechnology,HDMICables,1799.0,91,4.2,13937.0,Mid-Range,High Engagement,Star Product
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,Mobiles & Accessories,WallChargers,8999.0,25,4.0,12796.0,Premium,High Engagement,Low Performer
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,Mobiles & Accessories,AutomobileChargers,873.0,49,4.4,1680.0,Budget,Medium Engagement,Hidden Gem
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,Mobiles & Accessories,WallChargers,12999.0,19,4.2,13246.0,Premium,High Engagement,Star Product
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles & Accessories,Tripods,539.0,66,3.8,14648.0,Budget,High Engagement,Mass but Risky
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,WearableTechnology,HDMICables,1999.0,80,4.3,27696.0,Mid-Range,High Engagement,Star Product
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,Mobiles & Accessories,WallChargers,15490.0,26,4.2,32916.0,Premium,High Engagement,Star Product
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Mobiles & Accessories,WallChargers,19999.0,20,3.9,25824.0,Premium,High Engagement,Mass but Risky
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,Mobiles & Accessories,WallChargers,1075.0,37,4.4,7462.0,Mid-Range,Medium Engagement,Star Product
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,"Headphones,Earbuds & Accessories",HDMICables,399.0,43,4.0,37817.0,Budget,High Engagement,Low Performer
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",Electronics,WearableTechnology,HDMICables,1999.0,50,4.0,30254.0,Mid-Range,High Engagement,Low Performer
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,WearableTechnology,HDMICables,1999.0,75,3.8,17831.0,Mid-Range,High Engagement,Mass but Risky
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers & Accessories,Accessories & Peripherals,USBCables,329.0,53,4.2,94364.0,Budget,High Engagement,Star Product
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers & Accessories,Accessories & Peripherals,USBCables,154.0,61,4.2,16905.0,Budget,High Engagement,Star Product
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,Mobiles & Accessories,WallChargers,28999.0,17,4.4,20311.0,Premium,High Engagement,Star Product
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,WearableTechnology,HDMICables,2299.0,71,4.2,69622.0,Mid-Range,High Engagement,Star Product
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles & Accessories,SelfieSticks,399.0,80,4.0,3382.0,Budget,Medium Engagement,Low Performer
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,Accessories,HDMICables,1149.0,71,4.3,140036.0,Mid-Range,High Engagement,Star Product
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,Mobiles & Accessories,WallChargers,529.0,65,4.1,8599.0,Budget,Medium Engagement,Low Performer
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles & Accessories,WallChargers,13999.0,28,4.1,18998.0,Premium,High Engagement,Low Performer
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),Electronics,"Headphones,Earbuds & Accessories",HDMICables,379.0,62,4.1,363713.0,Budget,High Engagement,Low Performer
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Mobiles & Accessories,WallChargers,13999.0,30,4.1,19252.0,Premium,High Engagement,Low Performer
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics,WearableTechnology,HDMICables,3999.0,60,4.4,73.0,Mid-Range,Low Engagement,Hidden Gem
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers & Accessories,Accessories & Peripherals,USBCables,149.0,85,3.9,24870.0,Budget,High Engagement,Mass but Risky
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics,Mobiles & Accessories,WallChargers,99.0,80,4.3,42641.0,Budget,High Engagement,Star Product
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",Electronics,"Headphones,Earbuds & Accessories",HDMICables,4790.0,70,4.0,4390.0,Mid-Range,Medium Engagement,Low Performer
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics,Mobiles & Accessories,WallChargers,33999.0,0,4.3,17415.0,Premium,High Engagement,Star Product
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers & Accessories,Accessories & Peripherals,USBCables,99.0,90,4.0,1396.0,Budget,Medium Engagement,Low Performer
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,299.0,84,3.6,18202.0,Budget,High Engagement,Mass but Risky
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,Mobiles & Accessories,WallChargers,10999.0,27,4.1,18998.0,Premium,High Engagement,Low Performer
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics,Mobiles & Accessories,WallChargers,34999.0,10,4.2,11029.0,Premium,High Engagement,Star Product
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles & Accessories,WallChargers,16999.0,32,4.1,22318.0,Premium,High Engagement,Low Performer
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,Mobiles & Accessories,WallChargers,199.0,60,4.1,1786.0,Budget,Medium Engagement,Low Performer
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,Mobiles & Accessories,PowerBanks,999.0,38,4.0,7222.0,Budget,Medium Engagement,Low Performer
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics,Mobiles & Accessories,WallChargers,1299.0,19,4.0,128311.0,Mid-Range,High Engagement,Low Performer
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,599.0,67,3.5,83996.0,Budget,High Engagement,Mass but Risky
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics,Accessories,HDMICables,599.0,68,4.3,140036.0,Budget,High Engagement,Star Product
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,Mobiles & Accessories,PowerBanks,1799.0,28,4.1,18678.0,Mid-Range,High Engagement,Low Performer
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers & Accessories,Accessories & Peripherals,USBCables,176.63,65,4.1,15189.0,Budget,High Engagement,Low Performer
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,Mobiles & Accessories,WallChargers,10999.0,27,4.1,18998.0,Premium,High Engagement,Low Performer
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics,WearableTechnology,HDMICables,2999.0,62,4.1,48449.0,Mid-Range,High Engagement,Low Performer
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics,WearableTechnology,HDMICables,1999.0,75,3.8,17831.0,Mid-Range,High Engagement,Mass but Risky
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,Accessories & Peripherals,USBCables,229.0,23,4.3,30411.0,Budget,High Engagement,Star Product
